id,label_mean,text
644596803342626819,6," rt white student union  "" offensive "" ""  but anti-white student union is welcome at toronto | more : """
568585529408688128,6," the word  "" racist "" "" is a virus for the white mind . we found the antidote . it is referred to as the truth . """
930607221804638210,3," we also know that intelligence is mostly hereditary and the rest is environmental . but bad environments are sure to be provided to children by stupid parents . that's partly what we mean when we say  "" invite the 3rd world  become the 3rd world "" "" . """
873078851399598081,6," went to nordstrom yesterday and they had a big rainbow banner with the word  "" pride "" "" on the door but we both know the rainbow = whitegenocide """
640946696575426560,5,#algorithm white power !
845390143649386496,4,#bible = do not kill ( fullstop ) . #islam = do not kill the #unjustly ( ? )
623277897118257152,4,#bodypartsmatter to us but not to obama blessing planned parenthood & defends muslims - illegals who kill kill every minute
734017669188493312,6,#feelthebern sanders supporters . you're a white male - your views don't count . wall street + sjw rhetoric = new left
705942652571639808,6,- mosloms call us racist  i am starting to think they should be classified that way  as a race  not a religion .
910249362206334976,3,... emotional condemnations of women  gays  jews  nonwhites  and any other people incapable of creating civilization .
926320549214777344,5,2018 : im white 2019 : im white and im not apologizing 2020 : we are white and not sorry
750414864397561856,5,211000 invaders arrive in germany in 2016
469471776318455808,4,33 % mps have criminal records  82 % are myjihad islam muslims #arvindjailed leaving for delhi
600484680681545728,4,50 shot in chicago over the weekend including a 81 year old grandma . this demokkkrat war zone needs the national guard there now !
430753185146621952,4,9 year old white boy commits suicide after being tormented for months by racist arabs przez
646409447225606144,6,: accused carjacker to witness : i only rob white people
886235443129405440,4,: i have seen immense hate coming from a lot of the lgbt community . let's please designate these people
12194215591,4,: irs outreach tries to get illegal immigrants to file #afire #teaparty #p2
857942800033132544,2,: moderate islam is like being almost pregnant .
568057017882910721,6,: the extermination of the white race : the facts about britain and non-white immigration
911760089438187520,5,: what is good for the white race is the ultimate good .
931444259521253376,2,> white people don't exist > white people stole all our sheeitchoose only one .
672856352901963776,5,a hindu in america with a job is a white man without a job . you see what i'm getting at ? as a white man that bothers me
595061859012747264,1,america won't . muslim who hate's christian's in the white house . he won't fight in arab land  we will have to fight at home .
804830044774395905,6,and in the process inciting anti-white violence - splc is an anti-white hate group
894050970631581696,4,and they don't restrict the raping to their own women  no no . they rape thousands of white girls every year . white men rape < 10 black women .
804143451386298368,3,and white people do not need black people for anything at all you need us we don't need you
694430013727379456,4,anti-racist activist raped by non-white illegal immigrant after anti-racism festival | read more : via
395150316783411200,4,anti-racist activist raped by non-white illegal immigrant after attending anti-racism festival | read more :
447092892814024704,4,anti-racist activist raped by non-white illegal immigrant after attending anti-racism festival | via
506186921337696257,6,anyone who doesnt agree with liberal agenda is racist . so i guess your a racist  you dont agree with me . #noamnesty
918162165751844865,3,are u denying the average black iq around the planet is 85 ? btw are u black ?
931173130470432768,6,as white america is perpetually under assault  the numbers may change .
618900698923601920,4,bangladesh : muslims attack hare krishna temple  assault devotees #islam #islamophobia #tcot
930652869023485952,5,beautiful white nationalism .
815030621395423232,5,because christ is an existential threat to their traditions of men .
383390050798407680,4,black leaders advocating genocide of white devils ; dhs official booted for advocating white genocide
