id,text,label_mean
13494117_1,That's an American invention My Dear .,0
13494117_2,Though Micronesians eat it by the gross .,0
13494117_3,Hell they fry it in lard and eat it with rice .,0
13494117_4,They love it .,0
13494117_5,They eat 3 X the food at each meal than your average American .,0
13494117_6,Thus they have the title as the fattest people in the world .,0
13494117_7,Most of them do n't care either .,0
13494433_1,"The Armenian DNA R1b -- 32 % I -- 38 % R1a --- 6 % J --- 6 % Source : Authors : Michael E. Weale Levon Yepiskoposyan Rolf F. Jager Nelli Hovhannisyan Armine Khudoyan Oliver Burbage-Hall Neil Bradman , Mark G. Thomas Title : Armenian Y chromosome haplotypes reveal strong regional structure within a single ethno-national group Hum Genet ( 2001 ) 109 : 659 674 DOI 10.1007/s00439-001-0627-9 Received : 14 September 2001 / Accepted : 14 September 2001 / Published online : 30 October 2001 ORIGINAL INVESTIGATION M.E. Weale ( ✉ ) R.F. Jager O. Burbage-Hall N. Bradman M.G. Thomas Centre for Genetic Anthropology , Departments of Biology and Anthropology , University College London , University of London , Darwin Bdg , Gower St , London WC1E 6BT , UK e-mail : m.weale@ucl.ac.uk , Tel. : + 44-207-4043040 , Fax : + 44-207-4042081 L. Yepiskoposyan N. Hovhannisyan A. Khudoyan Institute of Man , Yerevan , Armenia R.F. Jager Faculteit Biologie , Vrije Universiteit Amsterdam , Amsterdam , The Netherlands http://www.ucl.ac.uk/tcga/tcgapdf/We ... 01-Armenia.pdf Table 1 Y chromosome haplogroup frequencies in six Armenian regions ( determined by paternal grandparental birthplace ) and eight comparative data sets Extract Ararat North Syunik K bakh Iranian West Turkey .",0
13494433_2,Azer Syria Georgia Greece .,0
13494433_3,Mongol England .,0
13494433_4,"Friesl hg1 0.2273 0.2222 0.4000 0.4279 0.3214 0.2222 0.1908 0.1034 0.0909 0.0882 0.1515 0.0547 0.6323 0.5532 hg2 0.5909 0.5873 0.4286 0.4233 0.5179 0.5778 0.4913 0.5862 0.6136 0.8088 0.4848 0.6244 0.3000 0.3511 hg3 0.0423 0.0929 0.0558 0.0179 0.0333 0.1040 0.1034 0.0227 0.0441 0.0606 0.0249 0.0290 0.0745 Compare the Armenian regions ( Ararat , North , Syunik , K bakh ) [ blue ] with England and North German ( Friesl ) [ red ] and Mongols [ yellow ] The Armenians genes mark lg1 , that is , mainly , the modern R1b .",0
13494433_5,The amount of the Armenians chromosome haplotypes are closer to the England one .,0
13494433_6,R1b is the most common haplotypes defining the Europeans,0
13494521_1,i found another example of a so called `` russian '' turk who hates armenians and georgians .,0
13494521_2,"http://forum.skadi.net/favorite _ slav ... ight = armenians Last Seen : 1 Week Ago Join Date : Feb 2005 Tribe : Russian Subrace : Turanid Location : Saint-Petersburg Gender : Male Politics : Lappoid collectivist Religion : non-religious Banner : Golden Eagle Posts : 2,401 Reputation : 1366 Reputation Power : 2",0
13494633_1,After watching these photos I got strange feeling they remind me somehow of nazi wehrmacht old photos .,0
13494633_2,"I mean just look at these photos , dont you get same feeling ?",0
13496220_1,Great news !,0
13496220_2,The only way to deal with these animals is to give them a one way ticket to their filthy pig god .,1
13497385_1,Edin D eko Bosnian soccer player Zvjezdan Misimović Mismovic and D eko Bosnian President Zeljko Komsic and Angela Lejla Damardzic Bosnian Special Forces OSE Bosnian Street people,0
13499253_1,I want to know where did Celtic Nation found this picture : Just two girls looks to be portuguese .,0
13499253_2,"Please , put pictures of average people here , not of models .",0
13499896_1,Mate if you were one of them you would n't be asking .,0
13499896_2,"Every f * cking school child knows that the Globe is round , only total PIZDAS do n't .",1
13500353_1,Any purported `` holy book '' which says such vile & despicable things as the talmud says about Mary & Jesus cannot come from a place of goodness.Jews are so convinced of their superiority that they think they can trick God of their love & fidelity by pretending to honor him .,1
13500353_2,Wow .,0
13500353_3,What a maniacal & satanically twisted group Bush has hitched his wagon to .,0
13500381_1,Are there any slavs that have black or darker hair color ???,0
13500381_2,Are there also serbs who have black hair as well ?,0
13500666_1,I think the topic starter 's point is if your a dissident of the American government and its foreign policy dont bow to Putin who is no better than we are in the US,0
13500718_1,"i would like to see them , they are one of my all time faves !",0
13500718_2,Are they playing old stuff or newer stuff more ?,0
13502671_1,So... are you telling me that your proof of your 10 % black London population claim is based on the possible artistic license of painters of London sceneries ?,0
13503039_1,Handyman admits to killing at least 8 Mass. women Bookmark this story for the next time some ignorant apologist for Negro crime claims that only white men are serial killers .,0
13504803_1,"Hi everybody , I 'm a swiss man living in zuerich , I really like Russia , russian People , russian culture .. all from Russia !!!",0
13504803_2,"Situation in Switzerland is terrible , blacks and muslims are everywhere ! We were a great Country with a great People but all these monkeys are transforming Switzerland in a zoo where law is not respected .",1
13504803_3,"An example of muslim colonisation : in some schools we do n't celebrate Christmas anymore to respect the many islamic pupils ! Christmas is a part of OUR TRADITION , of OUR RELIGION !!!!",0
13504803_4,The big problem is that some swiss are backing this colonisation !,0
13504803_5,"Prostitution and drug is getting everywhere , dealers are from Senegal , Guinea , Nigeria , dirty prostitutes are fom Cameroun .",1
13504803_6,Charming is knowing that all these unuseful beings lives in Switzerland as refugees !!!!,1
13504803_7,"The immigration laws have not being updated so everybody can ask for a N-Card ( refugee permission ) , living here and the Social Security Departement of each canton will pay them 1.an one-piece appartement ( 300 $ /month ) 2.Hospital Insurance ( 200 $ /month ) 3.argent de poche ( 300 $ /month ) ....",0
13504803_8,Switzerland pay 700 millions $ each year for refugees !!!,0
13504803_9,"I had the luck ( ... ) to meet some africans in the past and I promise you that black are the worse cancer of the world , they 're ready to sell their own sister so you can imagine what will they do with our Countries ..",1
13504803_10,Keep Russia free from dark skinned beings !!!! thank you and please forgive me for mistakes .,1
13504839_1,"But one cannot deny that the greatest responsibility for this war goes to France and Great Britain , after all those are those two nations who have declared war in Germany ...",0
13505191_1,I know what gypises look like in the easten Europe i seen many of them in Lviv Ukraine begging for my food .,0
13505191_2,"These in Russia i saw was pure black as black as can be , maybe some of them was `` tourists '' and `` students '' but the ones i seen near the out door music show was wearing dirty clothes in their late 20s big gang off them , even seen a girl dating a black .",0
13505191_3,I stayed with a Georgian family in Taganrog they was very nice and white and hated musilms .,0
13510478_1,"Gang members targeted white victims in Denver attacks December 4 , 2009 http://www.kdvr.com/news/kdvr-affida ... , 2635245.story DENVER - Police believe a series of violent attacks in downtown Denver between July 17 and September 20 of this year were motivated by racial hatred of white people by the black suspects .",0
13510682_1,Aww this boy must come from a deprived community .... not : http://homes.point2.com/US/Pennsylvania/Monroe-County/Stroud-Township-Real-Estate.aspx .,0
13510682_2,I wonder if living in an affordable mansion would make me `` mentally infirmed '' also .,0
13511568_1,Prosecutors charged a St. Louis man with 12 felonies Monday night in an early morning home invasion that left a nurse dead and an off-duty police officer and her firefighter boyfriend seriously injured .,0
13511568_2,http://www.stltoday.com/stltoday/new ... A ? OpenDocument,0
13512483_1,"Her victim Wesley Mosier was shot multiple times in the chest , then she and her teen aged son got out and proceeded to kick him repeatedly until the police showed up http://www.courier-journal.com/artic ... g + motorcyclist",0
